day,month,year,prec,tmax,tmin
31,7,2015,1.18,30.27,19.46
1,8,2015,6.6,29.46,20.47
2,8,2015,0.05,29.99,21.31
3,8,2015,0.08,30.29,21.24
4,8,2015,1.34,29.61,20.44
5,8,2015,4.35,29.94,20.88
6,8,2015,0.02,31.38,21.06
7,8,2015,0.02,32.21,20.67
8,8,2015,0.06,33.05,21.24
9,8,2015,0.67,32.73,21.61
10,8,2015,3.74,31.49,21.54
11,8,2015,3.28,26.57,19.72
12,8,2015,0.24,30.45,19.02
13,8,2015,1.55,30.18,21.18
14,8,2015,7.43,29.79,20.85
15,8,2015,2.06,29.15,20.99
16,8,2015,1.59,30.34,20.75
17,8,2015,0.07,31.65,21.58
18,8,2015,0,32.2,21.16
19,8,2015,1.16,32.19,19.69
20,8,2015,3.65,30.47,21.05
21,8,2015,0.01,32,20.23
22,8,2015,0,31.42,20.94
23,8,2015,0.26,32.49,21.47
24,8,2015,0.42,33.04,20.73
25,8,2015,0,32.52,19.9
26,8,2015,0.08,32.78,21.73
27,8,2015,0.15,32.11,22
28,8,2015,0.73,33.77,21.54
29,8,2015,0.73,33.8,21.51
30,8,2015,1.66,33.81,22.25
31,8,2015,9.15,31.55,21.85
1,9,2015,4.13,29.74,22.22
2,9,2015,9.59,27.31,21.93
3,9,2015,1.83,27.14,19.73
4,9,2015,9.16,30.96,18.1
5,9,2015,3.53,30.87,19.73
6,9,2015,0.13,30.7,21.16
7,9,2015,1.69,30.05,20.86
8,9,2015,1.6,31.64,21.3
9,9,2015,6.89,29.98,20.95
10,9,2015,0.45,32.42,20.36
11,9,2015,0.08,33.4,22.17
12,9,2015,3.44,31.71,20.46
13,9,2015,1.39,30.77,21.32
14,9,2015,1.42,32.45,19.26
15,9,2015,4.1,30.99,21.51
16,9,2015,1.56,32.03,21.34
17,9,2015,7.67,32.34,20.92
18,9,2015,20.03,29.98,21.48
19,9,2015,5.38,29.07,20.75
20,9,2015,9.62,29.4,21.14
21,9,2015,3.41,27.96,21.05
22,9,2015,12.53,27.14,20.95
23,9,2015,13.01,27.21,19.98
24,9,2015,5.26,25.88,19.99
25,9,2015,5.4,28.69,20.1
26,9,2015,8.69,27.92,21.58
27,9,2015,7.51,27.93,21.49
28,9,2015,3.61,28.22,21.21
29,9,2015,2.29,29.99,21.67
30,9,2015,0.28,30.99,21
1,10,2015,4.28,31.78,19.92
2,10,2015,11.75,30.16,20.05
3,10,2015,11.87,28.92,21.01
4,10,2015,3.27,27.59,21.4
5,10,2015,0.44,28.42,22.22
6,10,2015,0.21,29.6,20.99
7,10,2015,0.18,30.25,20.44
8,10,2015,0.43,30.11,20.35
9,10,2015,8.34,29.77,19.9
10,10,2015,2.96,29.22,20.86
11,10,2015,4.03,28.64,21.42
12,10,2015,10.24,27.34,21.07
13,10,2015,6.5,28.6,20.72
14,10,2015,14.67,27.53,21.32
15,10,2015,12.93,25.53,21.17
16,10,2015,9.22,26.91,20.6
17,10,2015,6.55,26.83,20.78
18,10,2015,7.69,27.93,20.89
19,10,2015,8.2,26.58,20.34
20,10,2015,4.02,25.51,21.35
21,10,2015,0.51,27.87,20.71
22,10,2015,0,28.59,20.46
23,10,2015,0,29.27,20.13
24,10,2015,0.02,29.21,21.71
25,10,2015,0.99,29.53,20.71
26,10,2015,1.77,29.96,20.8
27,10,2015,2.56,29.91,21.23
28,10,2015,3.37,30.64,21.2
29,10,2015,3.6,30.08,21.5
30,10,2015,1.59,30.3,20.94
31,10,2015,0.12,30.89,20.99
1,11,2015,1,31.07,21.1
2,11,2015,2.7,30.62,21.44
3,11,2015,4.54,28.58,21.03
4,11,2015,2.05,28.49,19.28
5,11,2015,3.97,29.23,19.54
6,11,2015,8.97,24.53,20.02
7,11,2015,5.2,28.52,19.03
8,11,2015,3.78,28.29,20.24
9,11,2015,1.26,28.41,20.55
10,11,2015,2.37,27.28,20.62
11,11,2015,12.87,23.86,19.36
12,11,2015,4.57,26.76,19.22
13,11,2015,3.17,27.87,19.94
14,11,2015,4.59,25.48,20.56
15,11,2015,2.78,27.81,20.3
16,11,2015,0.87,28.19,20.61
17,11,2015,1.22,28.73,20.15
18,11,2015,2.49,28.99,20.48
19,11,2015,17.45,27.94,20.82
20,11,2015,22.25,26.72,21.31
21,11,2015,6.21,27.01,20.39
22,11,2015,2.25,26.92,20.24
23,11,2015,1.65,27.66,20.29
24,11,2015,0.1,26.82,19.64
25,11,2015,0.16,27.26,19.32
26,11,2015,0.66,27.42,19.21
27,11,2015,0.61,27.41,19.7
28,11,2015,0.45,27.29,19.58
29,11,2015,0.01,26.07,17.33
30,11,2015,0.04,27.67,16.15
1,12,2015,0.2,28.17,17.96
2,12,2015,0.79,28.8,18.5
3,12,2015,0.8,30.24,19.3
4,12,2015,5.15,29.6,19.95
5,12,2015,2.46,27.15,20.44
6,12,2015,0.58,28.11,20.67
7,12,2015,1.85,27.99,19.92
8,12,2015,3.22,28.07,19.31
9,12,2015,0.71,28.25,19.04
10,12,2015,0.12,29.01,19.15
11,12,2015,0.24,29.32,19.03
12,12,2015,0.01,29.5,20.81
13,12,2015,0.19,30.2,20.57
14,12,2015,7,30.51,20.42
15,12,2015,10.13,29.3,20.35
16,12,2015,1.1,29.53,19.89
17,12,2015,0.11,29.28,20.21
18,12,2015,4.15,28.58,20.16
19,12,2015,9.49,27.44,20.64
20,12,2015,1.97,27.33,20.2
21,12,2015,0.61,27.97,20.13
22,12,2015,2.51,27.96,19.71
23,12,2015,1.41,28.87,19.88
24,12,2015,1.55,28.81,20.32
25,12,2015,0.57,28.29,19.82
26,12,2015,0.79,27.79,20.02
27,12,2015,0.37,28.13,19.28
28,12,2015,0.82,29.39,18.86
29,12,2015,0.35,29.56,19.76
30,12,2015,2.25,29.3,20.44
31,12,2015,4.24,27.87,20.41
1,1,2016,0.01,28.72,19.38
2,1,2016,0.06,28.65,19.57
3,1,2016,0.42,29.19,18.53
4,1,2016,0.86,28.51,19.35
5,1,2016,0.47,29.57,18.97
6,1,2016,1.09,29.27,19.11
7,1,2016,0,30.21,19.09
8,1,2016,0,31.49,18.98
9,1,2016,0,31.38,18.53
10,1,2016,0,29.93,19.39
11,1,2016,0,28.42,18.78
12,1,2016,0.04,29.41,18.64
13,1,2016,0.25,29.14,18.76
14,1,2016,0.03,30.23,19.1
15,1,2016,0,31.23,19.03
16,1,2016,0.01,31.47,18.74
17,1,2016,0.03,32.27,19.22
18,1,2016,0.06,29.5,19.51
19,1,2016,0.56,28.1,17.73
20,1,2016,0.89,28.18,16.93
21,1,2016,0.01,30.52,17.87
22,1,2016,0.02,31.23,18.19
23,1,2016,0.22,28.56,16.71
24,1,2016,0,27.96,14.76
25,1,2016,0,28.51,15.21
26,1,2016,0,30.49,16.56
27,1,2016,0,31.31,17.95
28,1,2016,0.1,31.45,18.91
29,1,2016,0.32,28.98,19.82
30,1,2016,0.34,29.65,18.07
31,1,2016,0.23,30.59,18.75
1,2,2016,0.45,30.52,18.63
2,2,2016,0.02,31.33,18.38
3,2,2016,0,31.76,18.72
4,2,2016,0.01,30.97,18.57
5,2,2016,0.55,29.5,19.1
6,2,2016,0.42,29.38,17.43
7,2,2016,1.77,28.78,17.59
8,2,2016,0.36,28.08,16.21
9,2,2016,0.01,28.07,17.39
10,2,2016,0.03,27.3,16.39
11,2,2016,0.31,27.54,16.54
12,2,2016,2.73,28.24,17.16
13,2,2016,1.31,30.03,18.84
14,2,2016,1.73,29.86,19.04
15,2,2016,1.17,29.66,18.58
16,2,2016,0,31.59,18.17
17,2,2016,0.07,31.28,19.25
18,2,2016,0.12,30.4,19.81
19,2,2016,0.01,30.88,19.59
20,2,2016,0.08,30.44,19.43
21,2,2016,0.11,30.78,19.3
22,2,2016,0,31.71,19.32
23,2,2016,0,33.16,19.71
24,2,2016,0.33,33.71,20.24
25,2,2016,1.17,30.91,19.76
26,2,2016,1.08,30.31,17.82
27,2,2016,2.64,28.26,18.57
28,2,2016,0.03,29.39,17.51
29,2,2016,0.16,30.63,16.92
1,3,2016,0.34,31.49,17.54
2,3,2016,0,31.25,19.66
3,3,2016,0,31.81,19.79
4,3,2016,0.13,31.42,20.39
5,3,2016,0.43,31.99,19.97
6,3,2016,8.66,31.53,19.58
7,3,2016,3.02,31.72,19.59
8,3,2016,1.52,32.15,19.78
9,3,2016,0.72,32.61,19.39
10,3,2016,0.68,33.26,20.92
11,3,2016,0,33.47,21.26
12,3,2016,0,33.3,20.41
13,3,2016,0,32.61,19.39
14,3,2016,0,33.03,18.2
15,3,2016,0.01,32.81,19.68
16,3,2016,0.14,32.78,19.1
17,3,2016,0,33.2,19.58
18,3,2016,0,34.06,17.9
19,3,2016,0,35.35,20.87
20,3,2016,0.16,35.44,21.64
21,3,2016,11.83,31.51,20.66
22,3,2016,4.2,30.93,20.09
23,3,2016,0.66,31.61,19.31
24,3,2016,0,32.7,19.44
25,3,2016,0,33.63,19.93
26,3,2016,0,34.16,20.26
27,3,2016,0,33.54,20.51
28,3,2016,0,33.62,20.82
29,3,2016,0,33.61,20.32
30,3,2016,0.02,33.42,20.92
31,3,2016,0.01,34.58,21.63
1,4,2016,0.75,34.79,22.05
2,4,2016,0.38,37.37,20.98
3,4,2016,0.03,34.91,23.28
4,4,2016,0.04,34.22,21.3
5,4,2016,0.02,33.71,21.21
6,4,2016,0.04,33.55,20.99
7,4,2016,0,33.91,21.31
8,4,2016,0,33.93,18.68
9,4,2016,0.18,33.41,18.1
10,4,2016,0.11,33.08,20.01
11,4,2016,0,34.15,20.73
12,4,2016,0,34.09,21.52
13,4,2016,0,34.46,21.84
14,4,2016,0,34.1,22.08
15,4,2016,0,34.55,21.18
16,4,2016,0,34.62,20.31
17,4,2016,0,35.3,21.6
18,4,2016,0,34.37,22.4
19,4,2016,0,34.63,22.12
20,4,2016,0.01,31.07,22.36
21,4,2016,0.03,34.98,21
22,4,2016,0.16,35.28,22.04
23,4,2016,0.93,35.56,22.41
24,4,2016,1.16,32.33,22.69
25,4,2016,2.63,30.99,22.78
26,4,2016,8.03,33.92,22.61
27,4,2016,16.63,30.48,22.28
28,4,2016,1.94,32.12,22.61
29,4,2016,1.84,31.75,22.36
30,4,2016,0.97,31.27,22.86
1,5,2016,0.53,32.8,23.04
2,5,2016,1.39,32.2,22.71
3,5,2016,0.62,35.87,22
4,5,2016,4.86,32.31,23.5
5,5,2016,3.69,32.71,23.26
6,5,2016,0.39,34.25,22.69
7,5,2016,0.1,32.8,20.05
8,5,2016,0.44,32.2,18.68
9,5,2016,0,32.71,20.45
10,5,2016,0,34.5,19.86
11,5,2016,0.04,34.91,21.38
12,5,2016,1.28,33.76,21.3
13,5,2016,0.87,33.9,21.25
14,5,2016,0.27,34.05,21.94
15,5,2016,3.04,33.3,21.7
16,5,2016,6.88,30.87,22.51
17,5,2016,3.78,29.88,22.27
18,5,2016,0.32,34.78,22.18
19,5,2016,1.61,34.05,21.93
20,5,2016,0.86,33.35,22.34
21,5,2016,0,34.21,22.1
22,5,2016,0,34.43,21.78
23,5,2016,0,35.45,22.48
24,5,2016,0,36.15,23.22
25,5,2016,9.34,35.46,23.55
26,5,2016,14.21,33.03,21.93
27,5,2016,21.63,31.83,22.24
28,5,2016,8.39,32.62,21.46
29,5,2016,19.43,27.73,22.59
30,5,2016,17.79,28.45,21.82
31,5,2016,8.14,28.43,21.57
1,6,2016,12.61,28.72,21.95
2,6,2016,10.19,28.33,21.48
3,6,2016,3.32,28.25,21
4,6,2016,18.41,28.69,21.54
5,6,2016,6.11,26.87,21.14
6,6,2016,2.64,29.38,20.03
7,6,2016,10.65,29.34,21.21
8,6,2016,15.93,26.76,21.94
9,6,2016,0.54,28.18,21.65
10,6,2016,1.12,27.19,21.42
11,6,2016,5.32,25.46,21.27
12,6,2016,2.71,27.42,20.8
13,6,2016,0.12,29.35,19.69
14,6,2016,3.6,29.23,19.55
15,6,2016,3.25,27.67,21.15
16,6,2016,12.41,28.75,20.63
17,6,2016,13.03,26.34,21.31
18,6,2016,11.88,27.9,20.74
19,6,2016,5.25,28.3,21.05
20,6,2016,1.08,28.64,21.21
21,6,2016,8.66,26.99,20.66
22,6,2016,6.37,27.48,19.64
23,6,2016,0.3,27.25,20.93
24,6,2016,1.39,29.24,19.78
25,6,2016,3.85,27.87,21.39
26,6,2016,4.46,24.99,21.46
27,6,2016,2.49,26.08,20.89
28,6,2016,0.26,27.64,20.26
29,6,2016,1.23,28.18,20.91
30,6,2016,1.75,28.34,21.65
1,7,2016,4.66,28.71,21.79
2,7,2016,2.51,29.05,20.92
3,7,2016,2.32,28.31,20.87
4,7,2016,0.88,26.51,21.56
5,7,2016,2.89,28.64,20.84
6,7,2016,4.19,27.25,21.19
7,7,2016,10,25.79,21.66
8,7,2016,4.7,27.48,21.45
9,7,2016,0.52,26.51,21.5
10,7,2016,0.08,29.64,21.32
11,7,2016,1.26,29.59,21.31
12,7,2016,4.69,26.97,21.63
13,7,2016,6.37,28.68,21.22
14,7,2016,3.38,28.07,20.39
15,7,2016,2.08,29.01,19.92
16,7,2016,5.18,27.67,20.71
17,7,2016,0.54,28.81,20.1
18,7,2016,0.65,27.41,21.2
19,7,2016,6.25,24.83,18.95
20,7,2016,0.69,29.4,17.93
21,7,2016,0.01,28.18,20.85
22,7,2016,2.12,30.92,19.88
23,7,2016,4.32,27.71,21.47
24,7,2016,2.64,29.5,20.96
25,7,2016,0.57,29.61,20.93
26,7,2016,0.44,30.8,20.51
27,7,2016,0.79,30.57,20.29
28,7,2016,3.44,29.82,20.67
29,7,2016,7.97,27.28,20.76
30,7,2016,10.41,28.51,20.63
31,7,2016,1.56,27.39,19.76
1,8,2016,0.18,30.05,21.25
2,8,2016,1.21,29.79,20.79
3,8,2016,14.99,26.67,21.51
4,8,2016,17.41,27,21.05
5,8,2016,18.16,27.22,20.17
6,8,2016,5.11,27.12,20.99
7,8,2016,0.12,29.15,21.66
8,8,2016,0.15,28.83,21.79
9,8,2016,0.15,28.64,22.15
10,8,2016,0.62,29.59,21.57
11,8,2016,2.5,27.86,21.08
12,8,2016,1.52,28.94,21.03
13,8,2016,5.98,29.76,20.61
14,8,2016,11.21,27.04,21.03
15,8,2016,5.24,25.97,21
16,8,2016,10.54,27.99,20.85
17,8,2016,7.35,26.03,21.15
18,8,2016,1.06,28.25,21.07
19,8,2016,0.93,29.3,21.4
20,8,2016,1.21,29.06,21.33
21,8,2016,10.29,27.9,20.6
22,8,2016,13.29,26.57,21.59
23,8,2016,0.02,28.58,20.63
24,8,2016,0.13,28.77,20.99
25,8,2016,3.16,29.6,21.02
26,8,2016,6.46,28.19,21.96
27,8,2016,32.4,27.25,21.39
28,8,2016,29.68,26.63,21.64
29,8,2016,15.94,26.71,22.12
30,8,2016,4.85,26.93,21.78
31,8,2016,8.06,27.28,20.82
1,9,2016,12.31,26.75,20.84
2,9,2016,4.28,27.41,20.07
3,9,2016,1.35,28.12,20.33
4,9,2016,3.04,26.62,20.58
5,9,2016,7.78,26.19,19.87
6,9,2016,2.63,26.04,21.04
7,9,2016,2.32,25.6,20.22
8,9,2016,1.45,25.98,19.91
9,9,2016,1.72,26.04,20.36
10,9,2016,2.38,28.54,21.02
11,9,2016,7.65,28.38,20.81
12,9,2016,4.91,28,21.01
13,9,2016,8.62,27.66,20.65
14,9,2016,4.75,27.78,20.96
15,9,2016,5.73,27.8,20.8
16,9,2016,14.9,26.97,20.99
17,9,2016,5.93,27.11,20.87
18,9,2016,2.96,27.16,20.91
19,9,2016,3.02,27.48,20.99
20,9,2016,0.36,27.94,21.04
21,9,2016,2.5,26.9,20.42
22,9,2016,7.39,27.04,19
23,9,2016,3.4,27.08,19.04
24,9,2016,2.31,27.6,20.44
25,9,2016,3.92,27.69,20.13
26,9,2016,1.4,27.51,20.76
27,9,2016,1.45,27.49,20.14
28,9,2016,9.96,27.57,19.62
29,9,2016,3.11,27.01,20.94
30,9,2016,3.43,27.11,21.27
1,10,2016,2.19,28.24,20.38
2,10,2016,3.2,28.3,19.03
3,10,2016,0.94,28.77,19.32
4,10,2016,0.51,29.09,20.15
5,10,2016,5.95,28.67,21.71
6,10,2016,34.33,24.19,20.46
7,10,2016,18.92,25.45,20.18
8,10,2016,14.89,26.24,20.11
9,10,2016,5.27,26.27,19.92
10,10,2016,2.47,26.23,20.25
11,10,2016,1.34,27.32,20.84
12,10,2016,5.93,27.71,20.94
13,10,2016,3.6,26.83,19.58
14,10,2016,4.97,27.91,19.52
15,10,2016,12.9,26.46,21.04
16,10,2016,4.1,25.54,20.65
17,10,2016,10.87,26.8,20.28
18,10,2016,25.34,24.48,21.45
19,10,2016,14.96,24.01,21.28
20,10,2016,10.32,23.72,20.84
21,10,2016,4.74,25.63,20.09
22,10,2016,0.86,26.12,19.04
23,10,2016,0.22,26.4,19.3
24,10,2016,6.86,26.93,18.83
25,10,2016,13.66,25.69,19.96
26,10,2016,1.57,24.44,18.8
27,10,2016,0.13,26.53,17.24
28,10,2016,0.27,27.12,18.92
29,10,2016,0.02,25.48,19.43
30,10,2016,0.12,27.59,20.02
31,10,2016,1.86,26.1,21.31
1,11,2016,7.31,25.85,20.79
2,11,2016,3.84,26.42,20.44
3,11,2016,4.24,25.74,20.93
4,11,2016,0.81,26.54,21.07
5,11,2016,0.1,26.09,19.55
6,11,2016,0.25,26.2,19
7,11,2016,0.02,25.87,17.68
8,11,2016,0.39,27,17.04
9,11,2016,2.41,27.15,19.22
10,11,2016,2.27,27,20.31
11,11,2016,0.37,26.96,20.55
12,11,2016,0.7,26.19,20.36
13,11,2016,1.31,25.36,19.6
14,11,2016,1.29,24.29,18.52
15,11,2016,9.71,25.58,17.63
16,11,2016,23.88,25.61,18.44
17,11,2016,1.65,26.04,18.32
18,11,2016,4.84,25.87,19.64
19,11,2016,2.83,26.08,20.02
20,11,2016,0.77,24.5,18.49
21,11,2016,0.11,23.67,16.95
22,11,2016,0.05,24.36,15.74
23,11,2016,0,26.03,17.27
24,11,2016,2.42,26.88,19.53
25,11,2016,2.7,25.25,20.81
26,11,2016,4.12,25.14,20.3
27,11,2016,0.03,26.51,19.96
28,11,2016,0,26.43,19.05
29,11,2016,0,27.07,18.62
30,11,2016,0,27.64,20.15
1,12,2016,0,26.68,20.52
2,12,2016,0.03,26.9,19.45
3,12,2016,0.72,27.3,18.71
4,12,2016,7.03,27.46,19.54
5,12,2016,4.64,27.25,19.55
6,12,2016,1.29,27.12,19.74
7,12,2016,0.03,27.06,19.08
8,12,2016,0.38,26.41,18.67
9,12,2016,0.38,26.24,19.46
10,12,2016,0.51,26.41,19.5
11,12,2016,7.29,24.92,19.12
12,12,2016,14.21,22.08,19.27
13,12,2016,1.62,25.4,18.89
14,12,2016,1.85,26.89,20.15
15,12,2016,1.02,26.59,20.14
16,12,2016,2.7,25.32,19.54
17,12,2016,0.89,25.93,19.48
18,12,2016,0.19,26.65,19.45
19,12,2016,0.9,26.54,19.91
20,12,2016,0.22,26.25,19.75
21,12,2016,0.21,25.97,18.87
22,12,2016,0.29,25.92,18.81
23,12,2016,0.29,26.18,17.98
24,12,2016,0.1,25.95,19.59
25,12,2016,5.77,26.4,19.2
26,12,2016,6.73,25.37,20.08
27,12,2016,1.68,25.7,19.27
28,12,2016,0.03,25.83,18.99
29,12,2016,0.03,26.44,18.46
30,12,2016,0.02,26.03,17.1
31,12,2016,0.09,26.03,15.72
1,1,2017,0.28,27.18,18.85
2,1,2017,1.09,27.62,18.77
3,1,2017,0.46,26.37,17.67
4,1,2017,0.01,27.8,18.88
5,1,2017,0.03,27.16,17.79
6,1,2017,0,27.58,18.18
7,1,2017,0.2,28.17,16.96
8,1,2017,1.54,26.96,19.01
9,1,2017,1.03,25.76,17.39
10,1,2017,0.03,25.53,16.11
11,1,2017,0,26.75,17.14
12,1,2017,0,26.38,17.16
13,1,2017,0,26.16,17.08
14,1,2017,0.03,26.49,16.27
15,1,2017,0.29,26.34,17.34
16,1,2017,1.7,26.75,17.1
17,1,2017,1.28,26.79,18.33
18,1,2017,0.25,28.02,17.63
19,1,2017,0,27.49,17.61
20,1,2017,0,29.49,16.94
21,1,2017,0,29.93,18.31
22,1,2017,0,30.96,16.42
23,1,2017,0,31.36,16.93
24,1,2017,0,29.52,17.51
25,1,2017,0,29.12,16.63
26,1,2017,0,29.39,16.52
27,1,2017,0,29.29,18.18
28,1,2017,0,28.79,18.68
29,1,2017,0.03,28.73,17.39
30,1,2017,0.94,28,17.61
31,1,2017,1.83,27.75,18.04
1,2,2017,2.7,27.59,18.11
2,2,2017,0.41,28.3,18.09
3,2,2017,3.57,27.48,18.29
4,2,2017,4.66,27.66,18.5
5,2,2017,3.52,27.86,19.34
6,2,2017,0.23,28.95,19.18
7,2,2017,0.08,29.37,18.85
8,2,2017,0,29.58,18.1
9,2,2017,0,30.26,18.93
10,2,2017,0,29.86,19.4
11,2,2017,0.02,28.48,18.93
12,2,2017,0.11,28.6,18.27
13,2,2017,0.01,28.74,16.39
14,2,2017,0.01,29.63,16.89
15,2,2017,0.58,31.47,15.89
16,2,2017,0.2,31.32,17.63
17,2,2017,0.54,29.45,17.45
18,2,2017,0,30.3,17.49
19,2,2017,0,30.36,17.37
20,2,2017,0,30.79,17.03
21,2,2017,0.01,32.47,18.63
22,2,2017,0.04,32.97,19.19
23,2,2017,0.01,30.36,21.14
24,2,2017,0,33.55,19.01
25,2,2017,0,34.07,17.2
26,2,2017,0.22,31.46,20.18
27,2,2017,0.31,30.24,18.97
28,2,2017,0.57,30.21,18.65
1,3,2017,1.57,30.08,19.34
2,3,2017,0.56,30.21,18.9
3,3,2017,3.72,29.05,19
4,3,2017,0.18,29.34,18.03
5,3,2017,0.51,29.44,18.31
6,3,2017,2.04,30.36,18.55
7,3,2017,3.67,29.17,18.57
8,3,2017,1.59,29.59,19.29
9,3,2017,2.46,29.97,19.2
10,3,2017,1,30.48,18.99
11,3,2017,0.27,31.18,19.41
12,3,2017,0.35,31.97,19.46
13,3,2017,0.26,32.24,19.68
14,3,2017,0.76,31.19,19.6
15,3,2017,0.75,30.54,19.8
16,3,2017,1.38,27.25,19.7
17,3,2017,0.08,29.37,18.7
18,3,2017,1.45,31.47,19.95
19,3,2017,0.75,30.72,19.73
20,3,2017,0,31.06,19.41
21,3,2017,0,30.1,18.61
22,3,2017,0,31.33,16.12
23,3,2017,0,31,17.93
24,3,2017,0,30.81,16.34
25,3,2017,0,32.17,18.17
26,3,2017,0,31.86,18.45
27,3,2017,0,32.41,18.31
28,3,2017,0,33.86,18.67
29,3,2017,0,33.61,18.86
30,3,2017,0,32.5,20.14
31,3,2017,0,34.98,20.7
1,4,2017,0,34.4,20.2
2,4,2017,0,33.63,21.15
3,4,2017,0,34.14,22.18
4,4,2017,0,34.39,22.45
5,4,2017,0,33.93,22.12
6,4,2017,0,34.82,20.17
7,4,2017,0,33.03,21.19
8,4,2017,1.15,32.49,19.86
9,4,2017,8.33,30.92,19.21
10,4,2017,0.25,32.49,19.72
11,4,2017,2.87,31.3,19.77
12,4,2017,4.21,29.96,19.04
13,4,2017,3.58,30.52,18.67
14,4,2017,1.68,29.82,18.9
15,4,2017,0.6,31.56,19.27
16,4,2017,0.16,32.64,18.07
17,4,2017,9.27,33.27,20.08
18,4,2017,22.02,30.74,21.07
19,4,2017,9.78,27.37,21.07
20,4,2017,6.39,28.4,20.44
21,4,2017,5.2,32.55,20.23
22,4,2017,7.54,30.97,21.03
23,4,2017,2.65,31.15,20.88
24,4,2017,0.85,31.01,21.38
25,4,2017,0.73,32.65,20.42
26,4,2017,0.01,33.96,21.07
27,4,2017,0.37,34.32,22.63
28,4,2017,2.47,34.23,22.12
29,4,2017,0.77,33.85,22.03
30,4,2017,1.27,34.58,21.1
1,5,2017,2.04,33.56,22.44
2,5,2017,3.38,33.62,21.81
3,5,2017,11.56,30.85,21.77
4,5,2017,4.29,30.19,21.31
5,5,2017,11.82,27.02,21.66
6,5,2017,3.8,29.79,20.7
7,5,2017,3.5,29.89,20.15
8,5,2017,1.26,31.15,20.68
9,5,2017,3.61,31.68,21.36
10,5,2017,1.8,31.5,21.39
11,5,2017,0.76,31.48,21.81
12,5,2017,1.95,32.44,21.19
13,5,2017,3.24,28.04,21.73
14,5,2017,8.53,30.18,21.64
15,5,2017,3.63,30.39,22.09
16,5,2017,7.62,29.96,21.44
17,5,2017,3.48,33.65,21.4
18,5,2017,18.41,32.11,21.51
19,5,2017,3.68,30.56,22.14
20,5,2017,7.33,29.65,22.26
21,5,2017,3.67,28.11,21.04
22,5,2017,6.14,28.18,21.17
23,5,2017,0.45,31.28,20.85
24,5,2017,1.95,32.02,21.93
25,5,2017,7.18,28.61,22.86
26,5,2017,2.02,30.07,21.97
27,5,2017,2.6,28.5,20.41
28,5,2017,2.12,30.21,19.21
29,5,2017,0.15,30.6,18.67
30,5,2017,3.36,32.28,20.17
31,5,2017,8.95,30.57,21.52
1,6,2017,3.01,30.73,21.49
2,6,2017,0.67,31.09,21.44
3,6,2017,0.14,32.43,21
4,6,2017,0.49,32.5,21.62
5,6,2017,3.26,33.37,22.84
6,6,2017,15.33,29.15,23.02
7,6,2017,15.35,28.28,22.84
8,6,2017,15.78,28.79,22.41
9,6,2017,38.5,27.29,22.55
10,6,2017,20.53,27.3,22.02
11,6,2017,8.22,27.87,21.2
12,6,2017,9.09,29.11,20.11
13,6,2017,11.46,28.42,20.82
14,6,2017,8.73,25.42,21.2
15,6,2017,20.89,27.06,21.02
16,6,2017,9.22,27.94,21.03
17,6,2017,14.34,27.31,20.36
18,6,2017,9.15,27.01,20.65
19,6,2017,4.97,26.97,20.03
20,6,2017,5.54,27.39,19.82
21,6,2017,5.83,25.55,21.59
22,6,2017,6.31,26.26,21.05
23,6,2017,0.67,29.02,21.39
24,6,2017,1,29.24,21.12
25,6,2017,2.46,28.9,20.99
26,6,2017,9.54,27.29,20.52
27,6,2017,12.31,27.11,19.72
28,6,2017,8.66,27.89,20.12
29,6,2017,1.1,27.35,20.33
30,6,2017,4.9,28.13,19.75
1,7,2017,8.79,27.38,21.41
2,7,2017,7.3,26.43,21.51
3,7,2017,4.4,27.86,20.94
4,7,2017,12.57,26.39,20.69
5,7,2017,4.06,27.25,19.88
6,7,2017,7.11,26.19,20.94
7,7,2017,3.25,27.37,21.08
8,7,2017,1.75,27.52,20.42
9,7,2017,5.39,27.86,19.99
10,7,2017,1.99,28.44,20.65
11,7,2017,9.34,26.84,21.07
12,7,2017,11.93,25.25,19.3
13,7,2017,6.61,25.8,18.68
14,7,2017,0.59,27.52,18.62
15,7,2017,0.04,28.22,20.11
16,7,2017,1.88,28.28,20.65
17,7,2017,11.96,27.21,20.67
18,7,2017,0.1,27.51,20.55
19,7,2017,1.76,28.57,20.17
20,7,2017,9.15,26.78,21.78
21,7,2017,9.45,23.95,20.79
22,7,2017,1.74,27.61,20.68
23,7,2017,2.39,28.15,20.99
24,7,2017,4.4,26.26,21.25
25,7,2017,6.95,27.55,21.08
26,7,2017,0.83,27.08,21.27
27,7,2017,1.26,27.18,20.64
28,7,2017,2.6,27.8,20.84
29,7,2017,8.92,27.71,20.97
30,7,2017,20.81,26.87,20.66
31,7,2017,11.32,26.75,19.66
1,8,2017,5.03,25.74,18.34
2,8,2017,3.3,26.46,19.86
3,8,2017,1.31,27.69,20.61
4,8,2017,3.76,26.4,21.14
5,8,2017,7.91,26.12,21.56
6,8,2017,4.04,27.28,21.5
7,8,2017,8.46,26.56,21.42
8,8,2017,6.5,28.03,20.89
9,8,2017,4.44,26.82,21.22
10,8,2017,19.76,25.09,20.47
11,8,2017,6.26,26.42,21.06
12,8,2017,3.75,27.64,20.15
13,8,2017,2.85,26.85,19.68
14,8,2017,1.94,27.05,18.9
15,8,2017,0.41,27.72,21.17
16,8,2017,0.5,27.03,21.14
